PDB_ID,Method,Resolution
5KDM,X-RAY DIFFRACTION,3.4
5KDQ,X-RAY DIFFRACTION,2.15
5KE2,X-RAY DIFFRACTION,1.56
5KE3,X-RAY DIFFRACTION,1.7
5KEL,ELECTRON MICROSCOPY,N/A
5KEM,ELECTRON MICROSCOPY,N/A
5KEN,ELECTRON MICROSCOPY,N/A
5KEZ,X-RAY DIFFRACTION,1.83
5KF4,X-RAY DIFFRACTION,2.5
5KFA,X-RAY DIFFRACTION,1.51
5KFB,X-RAY DIFFRACTION,1.55
5KFC,X-RAY DIFFRACTION,1.5
5KFD,X-RAY DIFFRACTION,1.65
5KFE,X-RAY DIFFRACTION,1.55
5KFF,X-RAY DIFFRACTION,1.7
5KFG,X-RAY DIFFRACTION,1.55
5KFH,X-RAY DIFFRACTION,1.72
5KFI,X-RAY DIFFRACTION,1.65
5KFJ,X-RAY DIFFRACTION,1.7
5KFK,X-RAY DIFFRACTION,1.7
5KFL,X-RAY DIFFRACTION,1.65
5KFM,X-RAY DIFFRACTION,1.6
5KFN,X-RAY DIFFRACTION,1.45
5KFO,X-RAY DIFFRACTION,1.52
5KFP,X-RAY DIFFRACTION,1.7
5KFQ,X-RAY DIFFRACTION,1.55
5KFR,X-RAY DIFFRACTION,1.75
5KFS,X-RAY DIFFRACTION,1.46
5KFT,X-RAY DIFFRACTION,1.52
5KFU,X-RAY DIFFRACTION,1.55
5KFV,X-RAY DIFFRACTION,1.6
5KFW,X-RAY DIFFRACTION,1.62
5KFX,X-RAY DIFFRACTION,1.52
5KFY,X-RAY DIFFRACTION,1.7
5KFZ,X-RAY DIFFRACTION,1.44
5KG0,X-RAY DIFFRACTION,1.6
5KG1,X-RAY DIFFRACTION,1.62
5KG2,X-RAY DIFFRACTION,1.6
5KG3,X-RAY DIFFRACTION,1.7
5KG4,X-RAY DIFFRACTION,1.6
5KG5,X-RAY DIFFRACTION,1.6
5KG6,X-RAY DIFFRACTION,1.55
5KG7,X-RAY DIFFRACTION,1.75
5KG8,ELECTRON MICROSCOPY,N/A
5KG9,X-RAY DIFFRACTION,2.3
5KGF,ELECTRON MICROSCOPY,N/A
5KH6,X-RAY DIFFRACTION,1.87
5KHM,X-RAY DIFFRACTION,1.48
5KHO,X-RAY DIFFRACTION,2.78
5KHP,X-RAY DIFFRACTION,2.65
5KHQ,X-RAY DIFFRACTION,2.8
5KHW,X-RAY DIFFRACTION,2.47
5KHY,X-RAY DIFFRACTION,3.5
5KI6,X-RAY DIFFRACTION,2.15
5KIC,X-RAY DIFFRACTION,2.6
5KID,X-RAY DIFFRACTION,2.15
5KIR,X-RAY DIFFRACTION,2.69
5KIT,X-RAY DIFFRACTION,1.6
5KIW,X-RAY DIFFRACTION,3.41
5KIY,X-RAY DIFFRACTION,2.79
5KJH,X-RAY DIFFRACTION,2.26
5KJR,X-RAY DIFFRACTION,2.98
5KK3,SOLID-STATE NMR,N/A
5KK7,X-RAY DIFFRACTION,1.732
5KKL,X-RAY DIFFRACTION,2.94
5KKN,X-RAY DIFFRACTION,2.6
5KKQ,X-RAY DIFFRACTION,1.74
5KKR,X-RAY DIFFRACTION,3.5
5KKS,X-RAY DIFFRACTION,3.3
5KL4,X-RAY DIFFRACTION,1.783
5KLY,X-RAY DIFFRACTION,1.3
5KLZ,X-RAY DIFFRACTION,1.5
5KM0,X-RAY DIFFRACTION,1.533
5KM1,X-RAY DIFFRACTION,1.65
5KM2,X-RAY DIFFRACTION,1.25
5KM3,X-RAY DIFFRACTION,1.2
5KM4,X-RAY DIFFRACTION,1.4
5KM5,X-RAY DIFFRACTION,2.1
5KM8,X-RAY DIFFRACTION,2.0
5KM9,X-RAY DIFFRACTION,1.45
5KMA,X-RAY DIFFRACTION,1.55
5KMB,X-RAY DIFFRACTION,1.6
5KMC,X-RAY DIFFRACTION,1.35
5KMG,ELECTRON MICROSCOPY,N/A
5KN5,X-RAY DIFFRACTION,2.8
5KNI,X-RAY DIFFRACTION,2.5
5KNJ,X-RAY DIFFRACTION,2.88
5KNM,X-RAY DIFFRACTION,3.304
5KNN,X-RAY DIFFRACTION,2.68
5KOM,X-RAY DIFFRACTION,2.69
5KOQ,X-RAY DIFFRACTION,2.7
5KOS,X-RAY DIFFRACTION,2.4
5KOT,X-RAY DIFFRACTION,2.1
5KPK,X-RAY DIFFRACTION,2.4
5KPL,X-RAY DIFFRACTION,2.6
5KPM,X-RAY DIFFRACTION,2.68
5KPN,X-RAY DIFFRACTION,2.3
5KPO,X-RAY DIFFRACTION,2.65
5KPP,X-RAY DIFFRACTION,2.33
5KPQ,X-RAY DIFFRACTION,2.55
5KQ1,X-RAY DIFFRACTION,3.0
5KQ4,X-RAY DIFFRACTION,2.55
5KQV,X-RAY DIFFRACTION,4.4
5KR7,X-RAY DIFFRACTION,1.9
5KR9,X-RAY DIFFRACTION,2.25
5KRA,X-RAY DIFFRACTION,2.4
5KRC,X-RAY DIFFRACTION,2.25
5KRF,X-RAY DIFFRACTION,2.2
5KRH,X-RAY DIFFRACTION,2.24
5KRI,X-RAY DIFFRACTION,2.25
5KRJ,X-RAY DIFFRACTION,2.4
5KRK,X-RAY DIFFRACTION,2.4
5KRL,X-RAY DIFFRACTION,2.24
5KRM,X-RAY DIFFRACTION,2.24
5KRO,X-RAY DIFFRACTION,2.08
5KS9,X-RAY DIFFRACTION,2.55
5KSA,X-RAY DIFFRACTION,2.0
5KSB,X-RAY DIFFRACTION,2.9
5KSE,X-RAY DIFFRACTION,2.1
5KSI,X-RAY DIFFRACTION,1.8
5KSJ,X-RAY DIFFRACTION,2.4
5KSP,X-RAY DIFFRACTION,2.16
5KSU,X-RAY DIFFRACTION,2.73
5KSV,X-RAY DIFFRACTION,2.195
5KSZ,X-RAY DIFFRACTION,2.5
5KT4,X-RAY DIFFRACTION,2.78
5KT5,X-RAY DIFFRACTION,2.798
5KT6,X-RAY DIFFRACTION,3.54
5KT7,X-RAY DIFFRACTION,3.15
5KTU,X-RAY DIFFRACTION,1.38
5KTW,X-RAY DIFFRACTION,1.087
5KTY,X-RAY DIFFRACTION,2.5
5KU1,X-RAY DIFFRACTION,2.5
5KU6,X-RAY DIFFRACTION,1.8
5KU8,X-RAY DIFFRACTION,2.22
5KU9,X-RAY DIFFRACTION,2.2
5KVH,X-RAY DIFFRACTION,2.272
5KVI,X-RAY DIFFRACTION,2.0
5KVL,X-RAY DIFFRACTION,1.74
5KVY,X-RAY DIFFRACTION,1.95
5KW1,X-RAY DIFFRACTION,2.1
5KW6,X-RAY DIFFRACTION,1.9
5KW9,X-RAY DIFFRACTION,2.3
5KWG,X-RAY DIFFRACTION,4.3
5KWH,X-RAY DIFFRACTION,2.12
5KWQ,X-RAY DIFFRACTION,2.5
5KX7,X-RAY DIFFRACTION,2.796
5KX8,X-RAY DIFFRACTION,2.671
5KXA,X-RAY DIFFRACTION,2.59
5KXI,X-RAY DIFFRACTION,3.94
5KY6,X-RAY DIFFRACTION,1.94
5KYA,X-RAY DIFFRACTION,2.598
5KYC,X-RAY DIFFRACTION,1.426
5KYD,X-RAY DIFFRACTION,1.62
5KYE,X-RAY DIFFRACTION,1.97
5KYF,X-RAY DIFFRACTION,1.45
5KYJ,X-RAY DIFFRACTION,2.8
5KYK,X-RAY DIFFRACTION,2.65
5KYN,X-RAY DIFFRACTION,2.55
5KYU,X-RAY DIFFRACTION,3.5
5KYW,X-RAY DIFFRACTION,3.2
5KYX,X-RAY DIFFRACTION,3.4
5KYY,X-RAY DIFFRACTION,3.3
5KZ5,ELECTRON MICROSCOPY,N/A
5KZ7,X-RAY DIFFRACTION,3.2
5KZ8,X-RAY DIFFRACTION,3.2
5KZC,X-RAY DIFFRACTION,3.25
5KZN,X-RAY DIFFRACTION,2.8
5KZP,X-RAY DIFFRACTION,2.26
5KZQ,X-RAY DIFFRACTION,2.8
5KZW,X-RAY DIFFRACTION,2.0
5KZX,X-RAY DIFFRACTION,1.9
5L04,X-RAY DIFFRACTION,2.1
5L08,ELECTRON MICROSCOPY,N/A
5L0A,X-RAY DIFFRACTION,2.3
5L0C,X-RAY DIFFRACTION,3.1
5L0D,X-RAY DIFFRACTION,2.75
5L0F,X-RAY DIFFRACTION,2.76
5L0G,X-RAY DIFFRACTION,3.4
5L0J,X-RAY DIFFRACTION,4.0
5L0O,X-RAY DIFFRACTION,2.36
5L0P,X-RAY DIFFRACTION,2.3
5L0Q,X-RAY DIFFRACTION,2.759
5L0R,X-RAY DIFFRACTION,1.5
5L0S,X-RAY DIFFRACTION,1.45
5L0T,X-RAY DIFFRACTION,1.43
5L0U,X-RAY DIFFRACTION,1.8
5L0V,X-RAY DIFFRACTION,1.305
5L13,X-RAY DIFFRACTION,2.4
5L1I,X-RAY DIFFRACTION,2.78
5L1J,X-RAY DIFFRACTION,1.94
5L1K,X-RAY DIFFRACTION,1.82
5L1L,X-RAY DIFFRACTION,1.62
5L1Z,X-RAY DIFFRACTION,5.28
5L2J,X-RAY DIFFRACTION,1.65
5L2K,X-RAY DIFFRACTION,3.2
5L2O,X-RAY DIFFRACTION,2.05
5L2Q,X-RAY DIFFRACTION,2.53
5L2U,X-RAY DIFFRACTION,2.28
5L2W,X-RAY DIFFRACTION,2.8
5L2Y,X-RAY DIFFRACTION,1.82
5L2Z,X-RAY DIFFRACTION,1.79
5L30,X-RAY DIFFRACTION,1.73
5L36,X-RAY DIFFRACTION,3.1
5L3B,X-RAY DIFFRACTION,3.3
5L3C,X-RAY DIFFRACTION,3.3
5L3D,X-RAY DIFFRACTION,2.6
5L3E,X-RAY DIFFRACTION,2.8
5L3F,X-RAY DIFFRACTION,3.5
5L3G,X-RAY DIFFRACTION,3.1
5L3L,SOLUTION NMR,N/A
5L3O,X-RAY DIFFRACTION,1.98
5L3Q,X-RAY DIFFRACTION,3.2
5L46,X-RAY DIFFRACTION,3.09
5L4F,X-RAY DIFFRACTION,1.48
5L4I,X-RAY DIFFRACTION,1.45
5L4J,X-RAY DIFFRACTION,1.62
5L4K,ELECTRON MICROSCOPY,N/A
5L4M,X-RAY DIFFRACTION,1.58
5L4Q,X-RAY DIFFRACTION,1.97
5L5A,X-RAY DIFFRACTION,2.4
5L5B,X-RAY DIFFRACTION,2.8
5L5D,X-RAY DIFFRACTION,2.8
5L5E,X-RAY DIFFRACTION,2.9
5L5F,X-RAY DIFFRACTION,2.5
5L5H,X-RAY DIFFRACTION,2.6
5L5I,X-RAY DIFFRACTION,2.9
5L5J,X-RAY DIFFRACTION,2.9
5L5O,X-RAY DIFFRACTION,2.6
5L5P,X-RAY DIFFRACTION,2.8
5L5Q,X-RAY DIFFRACTION,2.8
5L5R,X-RAY DIFFRACTION,2.9
5L5S,X-RAY DIFFRACTION,2.6
5L5T,X-RAY DIFFRACTION,2.9
5L5U,X-RAY DIFFRACTION,2.6
5L5V,X-RAY DIFFRACTION,2.7
5L5W,X-RAY DIFFRACTION,2.8
5L5X,X-RAY DIFFRACTION,2.9
5L5Y,X-RAY DIFFRACTION,2.7
5L5Z,X-RAY DIFFRACTION,2.7
5L60,X-RAY DIFFRACTION,2.7
5L61,X-RAY DIFFRACTION,2.8
5L62,X-RAY DIFFRACTION,2.8
5L63,X-RAY DIFFRACTION,2.7
5L64,X-RAY DIFFRACTION,2.7
5L6D,X-RAY DIFFRACTION,1.85
5L6E,X-RAY DIFFRACTION,1.9
5L6K,X-RAY DIFFRACTION,1.7
5L6N,X-RAY DIFFRACTION,1.627
5L6Q,X-RAY DIFFRACTION,1.4
5L6T,X-RAY DIFFRACTION,2.212
5L6W,X-RAY DIFFRACTION,2.53
5L6X,X-RAY DIFFRACTION,1.995
5L6Y,X-RAY DIFFRACTION,1.99
5L70,X-RAY DIFFRACTION,2.2
5L73,X-RAY DIFFRACTION,2.24
5L76,X-RAY DIFFRACTION,2.57
5L78,X-RAY DIFFRACTION,2.68
5L7A,X-RAY DIFFRACTION,2.1
5L7D,X-RAY DIFFRACTION,3.2
5L7F,X-RAY DIFFRACTION,1.79
5L7I,X-RAY DIFFRACTION,3.3
5L7K,X-RAY DIFFRACTION,2.1
5L8E,X-RAY DIFFRACTION,2.3
5L8H,X-RAY DIFFRACTION,1.85
5L8I,X-RAY DIFFRACTION,1.88
5L8J,X-RAY DIFFRACTION,1.68
5L8K,X-RAY DIFFRACTION,1.79
5L8L,X-RAY DIFFRACTION,1.67
5L8N,X-RAY DIFFRACTION,2.12
5L8O,X-RAY DIFFRACTION,2.39
5L8W,X-RAY DIFFRACTION,2.79
5L95,X-RAY DIFFRACTION,2.1
5L9B,X-RAY DIFFRACTION,1.95
5L9E,X-RAY DIFFRACTION,2.89
5L9X,X-RAY DIFFRACTION,1.9
5LA9,X-RAY DIFFRACTION,2.81
5LAP,X-RAY DIFFRACTION,1.42
5LAS,X-RAY DIFFRACTION,2.1
5LAX,X-RAY DIFFRACTION,2.6
5LAY,X-RAY DIFFRACTION,2.7
5LB3,X-RAY DIFFRACTION,1.8
5LB5,X-RAY DIFFRACTION,2.0
5LB8,X-RAY DIFFRACTION,3.4
5LBA,X-RAY DIFFRACTION,2.47
5LBO,X-RAY DIFFRACTION,2.25
5LBQ,X-RAY DIFFRACTION,3.3
5LBS,X-RAY DIFFRACTION,2.41
5LBT,X-RAY DIFFRACTION,1.75
5LBU,X-RAY DIFFRACTION,1.65
5LBW,X-RAY DIFFRACTION,1.9
5LBY,X-RAY DIFFRACTION,1.4
5LBZ,X-RAY DIFFRACTION,1.4
5LCE,X-RAY DIFFRACTION,1.36
5LCP,X-RAY DIFFRACTION,1.43
5LCQ,X-RAY DIFFRACTION,1.42
5LCR,X-RAY DIFFRACTION,1.56
5LCT,X-RAY DIFFRACTION,1.615
5LCU,X-RAY DIFFRACTION,1.579
5LCV,X-RAY DIFFRACTION,2.64
5LCW,ELECTRON MICROSCOPY,N/A
5LCZ,X-RAY DIFFRACTION,2.32
5LD0,X-RAY DIFFRACTION,1.6
5LDZ,X-RAY DIFFRACTION,2.2
5LE5,X-RAY DIFFRACTION,1.8
5LEX,X-RAY DIFFRACTION,2.2
5LEY,X-RAY DIFFRACTION,1.9
5LEZ,X-RAY DIFFRACTION,2.19
5LF0,X-RAY DIFFRACTION,2.41
5LF1,X-RAY DIFFRACTION,2.0
5LF3,X-RAY DIFFRACTION,2.1
5LF4,X-RAY DIFFRACTION,1.99
5LF6,X-RAY DIFFRACTION,2.07
5LF7,X-RAY DIFFRACTION,2.0
5LFN,X-RAY DIFFRACTION,2.1
5LG1,X-RAY DIFFRACTION,2.7
5LGD,X-RAY DIFFRACTION,2.07
5LGE,X-RAY DIFFRACTION,2.7
5LGG,X-RAY DIFFRACTION,2.15
5LGJ,X-RAY DIFFRACTION,2.6
5LGK,X-RAY DIFFRACTION,3.5
5LGN,X-RAY DIFFRACTION,3.2
5LGT,X-RAY DIFFRACTION,3.0
5LGU,X-RAY DIFFRACTION,3.2
5LGY,X-RAY DIFFRACTION,2.92
5LHD,X-RAY DIFFRACTION,2.6
5LHG,X-RAY DIFFRACTION,3.34
5LHH,X-RAY DIFFRACTION,3.05
5LHI,X-RAY DIFFRACTION,3.4
5LI1,X-RAY DIFFRACTION,1.95
5LI9,X-RAY DIFFRACTION,1.79
5LIH,X-RAY DIFFRACTION,3.25
5LJN,X-RAY DIFFRACTION,2.7
5LJY,X-RAY DIFFRACTION,3.0
5LK5,X-RAY DIFFRACTION,2.28
5LKR,X-RAY DIFFRACTION,2.52
5LKT,X-RAY DIFFRACTION,2.04
5LKU,X-RAY DIFFRACTION,3.5
5LKX,X-RAY DIFFRACTION,2.52
5LKZ,X-RAY DIFFRACTION,2.5
5LL4,X-RAY DIFFRACTION,1.12
5LL5,X-RAY DIFFRACTION,1.42
5LL9,X-RAY DIFFRACTION,1.45
5LLA,X-RAY DIFFRACTION,1.5
5LLI,X-RAY DIFFRACTION,2.4
5LLK,X-RAY DIFFRACTION,1.8
5LLL,X-RAY DIFFRACTION,1.42
5LLN,X-RAY DIFFRACTION,1.6
5LLO,X-RAY DIFFRACTION,1.6
5LLP,X-RAY DIFFRACTION,1.48
5LLV,X-RAY DIFFRACTION,1.7
5LM2,X-RAY DIFFRACTION,2.54
5LMB,X-RAY DIFFRACTION,1.95
5LMK,X-RAY DIFFRACTION,2.4
5LN1,X-RAY DIFFRACTION,3.14
5LN3,ELECTRON MICROSCOPY,N/A
5LNP,X-RAY DIFFRACTION,1.99
5LNY,X-RAY DIFFRACTION,1.88
5LNZ,X-RAY DIFFRACTION,1.54
5LO0,X-RAY DIFFRACTION,2.3
5LO1,X-RAY DIFFRACTION,2.67
5LO5,X-RAY DIFFRACTION,1.44
5LO6,X-RAY DIFFRACTION,2.4
5LOH,X-RAY DIFFRACTION,3.0
5LPD,X-RAY DIFFRACTION,1.5
5LPE,X-RAY DIFFRACTION,2.65
5LPF,X-RAY DIFFRACTION,2.7
5LPG,X-RAY DIFFRACTION,1.7
5LPK,X-RAY DIFFRACTION,1.78
5LPM,X-RAY DIFFRACTION,1.37
5LPN,X-RAY DIFFRACTION,2.8
5LPU,X-RAY DIFFRACTION,2.1
5LPX,X-RAY DIFFRACTION,1.9
5LQ0,X-RAY DIFFRACTION,2.9
5LQ2,X-RAY DIFFRACTION,3.4
5LQ9,X-RAY DIFFRACTION,1.9
5LQB,X-RAY DIFFRACTION,1.95
5LQF,X-RAY DIFFRACTION,2.06
5LR1,X-RAY DIFFRACTION,1.44
5LR7,X-RAY DIFFRACTION,1.86
5LRL,X-RAY DIFFRACTION,1.33
5LRV,X-RAY DIFFRACTION,2.8
5LRW,X-RAY DIFFRACTION,2.0
5LRX,X-RAY DIFFRACTION,2.85
5LRZ,X-RAY DIFFRACTION,1.91
5LS1,X-RAY DIFFRACTION,1.85
5LS6,X-RAY DIFFRACTION,3.47
5LSG,X-RAY DIFFRACTION,2.0
5LSJ,X-RAY DIFFRACTION,3.0
5LSK,X-RAY DIFFRACTION,3.5
5LSP,X-RAY DIFFRACTION,2.6
5LSS,X-RAY DIFFRACTION,1.79
5LST,X-RAY DIFFRACTION,2.75
5LSU,X-RAY DIFFRACTION,2.14
5LSW,X-RAY DIFFRACTION,2.15
5LSX,X-RAY DIFFRACTION,2.7
5LSY,X-RAY DIFFRACTION,1.62
5LSZ,X-RAY DIFFRACTION,1.62
5LT1,X-RAY DIFFRACTION,1.949
5LT2,X-RAY DIFFRACTION,2.6
5LT3,X-RAY DIFFRACTION,2.59
5LT4,X-RAY DIFFRACTION,2.87
5LT6,X-RAY DIFFRACTION,2.05
5LT7,X-RAY DIFFRACTION,1.51
5LT8,X-RAY DIFFRACTION,1.51
5LTL,X-RAY DIFFRACTION,1.45
5LTT,X-RAY DIFFRACTION,2.7
5LTW,X-RAY DIFFRACTION,4.5
5LTY,X-RAY DIFFRACTION,2.66
5LU1,X-RAY DIFFRACTION,2.4
5LU2,X-RAY DIFFRACTION,2.5
5LUA,X-RAY DIFFRACTION,2.0
5LUB,X-RAY DIFFRACTION,2.1
5LUC,X-RAY DIFFRACTION,1.8
5LUG,X-RAY DIFFRACTION,1.7
5LUM,X-RAY DIFFRACTION,2.6
5LUP,X-RAY DIFFRACTION,2.032
5LUQ,X-RAY DIFFRACTION,4.3
5LUX,X-RAY DIFFRACTION,3.23
5LVK,X-RAY DIFFRACTION,2.0
5LVP,X-RAY DIFFRACTION,2.5
5LVQ,X-RAY DIFFRACTION,2.05
5LVR,X-RAY DIFFRACTION,2.05
5LVV,X-RAY DIFFRACTION,2.54
5LVX,X-RAY DIFFRACTION,2.2
5LW1,X-RAY DIFFRACTION,3.2
5LW9,X-RAY DIFFRACTION,2.3
5LWB,X-RAY DIFFRACTION,2.39
5LWE,X-RAY DIFFRACTION,2.8
5LWV,X-RAY DIFFRACTION,1.9
5LWY,X-RAY DIFFRACTION,2.4
5LX3,X-RAY DIFFRACTION,2.1
5LX5,X-RAY DIFFRACTION,1.88
5LX6,X-RAY DIFFRACTION,1.25
5LX9,X-RAY DIFFRACTION,2.4
5LXA,X-RAY DIFFRACTION,3.0
5LXC,X-RAY DIFFRACTION,2.15
5LXD,X-RAY DIFFRACTION,2.58
5LXF,X-RAY DIFFRACTION,2.0
5LXG,X-RAY DIFFRACTION,2.73
5LXH,X-RAY DIFFRACTION,1.58
5LXM,X-RAY DIFFRACTION,2.08
5LXN,X-RAY DIFFRACTION,2.08
5LXO,X-RAY DIFFRACTION,2.179
5LXP,X-RAY DIFFRACTION,2.07
5LXR,X-RAY DIFFRACTION,2.0
5LXX,X-RAY DIFFRACTION,1.25
5LXY,X-RAY DIFFRACTION,2.85
5LY1,X-RAY DIFFRACTION,2.5
5LY2,X-RAY DIFFRACTION,2.43
5LYG,X-RAY DIFFRACTION,1.52
5LYH,X-RAY DIFFRACTION,2.17
5LYK,X-RAY DIFFRACTION,1.7
5LYO,X-RAY DIFFRACTION,2.495
5LZ3,X-RAY DIFFRACTION,3.0
5LZ6,X-RAY DIFFRACTION,2.6
5LZK,X-RAY DIFFRACTION,1.575
5M0B,X-RAY DIFFRACTION,1.506
5M0C,X-RAY DIFFRACTION,1.73
5M0L,X-RAY DIFFRACTION,1.465
5M0U,X-RAY DIFFRACTION,1.667
5M23,X-RAY DIFFRACTION,1.97
5M25,X-RAY DIFFRACTION,2.43
5M2B,X-RAY DIFFRACTION,2.7
5M2I,X-RAY DIFFRACTION,2.15
5M2J,X-RAY DIFFRACTION,1.9
5M2M,X-RAY DIFFRACTION,2.3
5M32,ELECTRON MICROSCOPY,N/A
5M35,X-RAY DIFFRACTION,2.38
5M36,X-RAY DIFFRACTION,2.45
5M37,X-RAY DIFFRACTION,2.35
5M3H,X-RAY DIFFRACTION,2.5
5M3J,X-RAY DIFFRACTION,3.5
5M3N,X-RAY DIFFRACTION,1.649
5M3O,X-RAY DIFFRACTION,1.7
5M3V,X-RAY DIFFRACTION,1.97
5M3X,X-RAY DIFFRACTION,2.63
5M4E,X-RAY DIFFRACTION,1.9
5M4G,X-RAY DIFFRACTION,1.48
5M4H,X-RAY DIFFRACTION,2.0
5M4J,X-RAY DIFFRACTION,N/A
5M4K,X-RAY DIFFRACTION,2.6
5M4L,X-RAY DIFFRACTION,1.49
5M4M,X-RAY DIFFRACTION,2.4
5M4N,X-RAY DIFFRACTION,2.6
5M4P,X-RAY DIFFRACTION,2.3
5M4Q,X-RAY DIFFRACTION,1.728
5M4S,X-RAY DIFFRACTION,2.38
5M54,ELECTRON MICROSCOPY,N/A
5M55,X-RAY DIFFRACTION,2.4
5M56,X-RAY DIFFRACTION,2.237
5M5C,ELECTRON MICROSCOPY,N/A
5M5E,X-RAY DIFFRACTION,2.3
5M5G,X-RAY DIFFRACTION,2.27
5M5R,X-RAY DIFFRACTION,1.76
5M5S,X-RAY DIFFRACTION,1.88
5M61,X-RAY DIFFRACTION,1.84
5M6A,X-RAY DIFFRACTION,1.64
5M6C,X-RAY DIFFRACTION,3.0
5M6I,X-RAY DIFFRACTION,2.2
5M6N,X-RAY DIFFRACTION,1.691
5M6R,X-RAY DIFFRACTION,2.73
5M6U,X-RAY DIFFRACTION,2.85
5M6V,X-RAY DIFFRACTION,1.418
5M6X,X-RAY DIFFRACTION,2.4
5M6Y,X-RAY DIFFRACTION,1.367
5M70,X-RAY DIFFRACTION,2.2
5M71,X-RAY DIFFRACTION,1.488
5M73,X-RAY DIFFRACTION,3.4
5M75,X-RAY DIFFRACTION,1.538
5M76,X-RAY DIFFRACTION,2.5
5M7C,X-RAY DIFFRACTION,1.6
5M7F,X-RAY DIFFRACTION,2.78
5M7M,X-RAY DIFFRACTION,2.7
5M7R,X-RAY DIFFRACTION,2.35
5M7S,X-RAY DIFFRACTION,2.4
5M7U,X-RAY DIFFRACTION,2.3
5M8L,X-RAY DIFFRACTION,2.35
5M8M,X-RAY DIFFRACTION,2.65
5M8N,X-RAY DIFFRACTION,2.6
5M8O,X-RAY DIFFRACTION,2.5
5M8P,X-RAY DIFFRACTION,2.8
5M8Q,X-RAY DIFFRACTION,2.85
5M8R,X-RAY DIFFRACTION,2.4
5M8S,X-RAY DIFFRACTION,2.2
5M8T,X-RAY DIFFRACTION,2.35
5M93,X-RAY DIFFRACTION,1.793
5M96,X-RAY DIFFRACTION,1.77
5M9M,X-RAY DIFFRACTION,1.65
5M9N,X-RAY DIFFRACTION,1.95
5M9O,X-RAY DIFFRACTION,1.45
5M9R,X-RAY DIFFRACTION,1.44
5M9T,X-RAY DIFFRACTION,2.2
5MAM,X-RAY DIFFRACTION,2.2
5MAV,X-RAY DIFFRACTION,2.57
5MBL,X-RAY DIFFRACTION,1.81
5MBM,X-RAY DIFFRACTION,2.76
5MBY,X-RAY DIFFRACTION,1.549
5MBZ,X-RAY DIFFRACTION,1.499
5MC0,X-RAY DIFFRACTION,1.558
5MC1,X-RAY DIFFRACTION,1.428
5MC2,X-RAY DIFFRACTION,1.698
5MC3,X-RAY DIFFRACTION,1.518
5MC4,X-RAY DIFFRACTION,1.799
5MC5,X-RAY DIFFRACTION,1.899
5MC7,X-RAY DIFFRACTION,1.6
5MCT,X-RAY DIFFRACTION,1.45
5MCU,X-RAY DIFFRACTION,1.7
5MCV,X-RAY DIFFRACTION,1.6
5MCW,X-RAY DIFFRACTION,1.897
5MDI,X-RAY DIFFRACTION,1.95
5ME8,X-RAY DIFFRACTION,3.2
5MEN,X-RAY DIFFRACTION,2.809
5MEO,X-RAY DIFFRACTION,1.772
5MEP,X-RAY DIFFRACTION,2.71
5MEQ,X-RAY DIFFRACTION,2.27
5MER,X-RAY DIFFRACTION,1.88
5MES,X-RAY DIFFRACTION,2.24
5MEV,X-RAY DIFFRACTION,2.94
5MEZ,X-RAY DIFFRACTION,2.98
5MF0,X-RAY DIFFRACTION,3.03
5MF6,X-RAY DIFFRACTION,1.87
5MF7,X-RAY DIFFRACTION,1.48
5MFP,X-RAY DIFFRACTION,1.97
5MFZ,X-RAY DIFFRACTION,2.1
5MG7,X-RAY DIFFRACTION,1.45
5MGH,X-RAY DIFFRACTION,1.87
5MGN,X-RAY DIFFRACTION,2.07
5MGR,X-RAY DIFFRACTION,1.8
5MGS,X-RAY DIFFRACTION,1.9
5MGT,X-RAY DIFFRACTION,1.9
5MGU,X-RAY DIFFRACTION,1.89
5MGV,X-RAY DIFFRACTION,2.05
5MGW,X-RAY DIFFRACTION,1.46
5MHD,SOLUTION NMR,N/A
5MHL,X-RAY DIFFRACTION,2.4
5MHM,X-RAY DIFFRACTION,2.12
5MHN,X-RAY DIFFRACTION,2.48
5MHO,X-RAY DIFFRACTION,2.92
5MHP,X-RAY DIFFRACTION,2.43
5MIM,X-RAY DIFFRACTION,1.9
5MIO,X-RAY DIFFRACTION,3.19
5MJ3,X-RAY DIFFRACTION,1.74
5MJ4,X-RAY DIFFRACTION,3.4
5MJ6,X-RAY DIFFRACTION,2.53
5MJA,X-RAY DIFFRACTION,2.14
5MJB,X-RAY DIFFRACTION,2.23
5MJT,X-RAY DIFFRACTION,1.4
5MJY,X-RAY DIFFRACTION,2.25
5MJZ,X-RAY DIFFRACTION,1.867
5MK0,X-RAY DIFFRACTION,1.765
5MK1,X-RAY DIFFRACTION,2.5
5MK2,X-RAY DIFFRACTION,1.7
5MK3,X-RAY DIFFRACTION,2.0
5MK4,X-RAY DIFFRACTION,2.0
5MK5,X-RAY DIFFRACTION,2.16
5MKE,ELECTRON MICROSCOPY,N/A
5MKF,ELECTRON MICROSCOPY,N/A
5MKV,X-RAY DIFFRACTION,1.8
5MKX,X-RAY DIFFRACTION,1.63
5ML9,X-RAY DIFFRACTION,2.34
5MLA,X-RAY DIFFRACTION,2.19
5MLB,X-RAY DIFFRACTION,3.22
5MLE,X-RAY DIFFRACTION,2.48
5MLO,X-RAY DIFFRACTION,1.96
5MLS,X-RAY DIFFRACTION,1.62
