PDB_ID,Method,Resolution
5RTQ,X-RAY DIFFRACTION,1.0
5RTR,X-RAY DIFFRACTION,1.0
5RTS,X-RAY DIFFRACTION,1.0
5RTT,X-RAY DIFFRACTION,1.0
5RTU,X-RAY DIFFRACTION,1.0
5RTV,X-RAY DIFFRACTION,1.0
5RTW,X-RAY DIFFRACTION,1.0
5RTX,X-RAY DIFFRACTION,1.0
5RTY,X-RAY DIFFRACTION,1.0
5RTZ,X-RAY DIFFRACTION,1.0
5RU0,X-RAY DIFFRACTION,1.0
5RU1,X-RAY DIFFRACTION,1.0
5RU2,X-RAY DIFFRACTION,1.0
5RU3,X-RAY DIFFRACTION,1.0
5RU4,X-RAY DIFFRACTION,1.0
5RU5,X-RAY DIFFRACTION,1.0
5RU6,X-RAY DIFFRACTION,1.0
5RU7,X-RAY DIFFRACTION,1.0
5RU8,X-RAY DIFFRACTION,1.0
5RU9,X-RAY DIFFRACTION,1.0
5RUA,X-RAY DIFFRACTION,1.0
5RUC,X-RAY DIFFRACTION,1.0
5RUD,X-RAY DIFFRACTION,1.0
5RUE,X-RAY DIFFRACTION,1.02
5RUF,X-RAY DIFFRACTION,1.0
5RUG,X-RAY DIFFRACTION,1.0
5RUH,X-RAY DIFFRACTION,1.0
5RUI,X-RAY DIFFRACTION,1.0
5RUJ,X-RAY DIFFRACTION,1.01
5RUK,X-RAY DIFFRACTION,1.05
5RUL,X-RAY DIFFRACTION,1.0
5RUM,X-RAY DIFFRACTION,1.0
5RUN,X-RAY DIFFRACTION,1.0
5RUO,X-RAY DIFFRACTION,1.0
5RUP,X-RAY DIFFRACTION,1.0
5RUQ,X-RAY DIFFRACTION,1.0
5RUR,X-RAY DIFFRACTION,1.0
5RUS,X-RAY DIFFRACTION,1.0
5RUT,X-RAY DIFFRACTION,1.0
5RUU,X-RAY DIFFRACTION,1.01
5RUV,X-RAY DIFFRACTION,1.0
5RUW,X-RAY DIFFRACTION,1.0
5RUX,X-RAY DIFFRACTION,1.0
5RUY,X-RAY DIFFRACTION,1.0
5RUZ,X-RAY DIFFRACTION,1.0
5RV0,X-RAY DIFFRACTION,1.0
5RV1,X-RAY DIFFRACTION,1.0
5RV2,X-RAY DIFFRACTION,1.01
5RV3,X-RAY DIFFRACTION,1.02
5RV4,X-RAY DIFFRACTION,1.0
5RV5,X-RAY DIFFRACTION,1.0
5RV6,X-RAY DIFFRACTION,1.0
5RV7,X-RAY DIFFRACTION,1.0
5RV8,X-RAY DIFFRACTION,1.0
5RV9,X-RAY DIFFRACTION,1.0
5RVA,X-RAY DIFFRACTION,1.0
5RVB,X-RAY DIFFRACTION,1.0
5RVC,X-RAY DIFFRACTION,1.0
5RVD,X-RAY DIFFRACTION,1.0
5RVE,X-RAY DIFFRACTION,1.0
5RVF,X-RAY DIFFRACTION,1.0
5RVG,X-RAY DIFFRACTION,1.0
5RVH,X-RAY DIFFRACTION,0.98
5RVI,X-RAY DIFFRACTION,0.94
5S18,X-RAY DIFFRACTION,1.13
5S1A,X-RAY DIFFRACTION,1.06
5S1C,X-RAY DIFFRACTION,1.12
5S1E,X-RAY DIFFRACTION,1.16
5S1G,X-RAY DIFFRACTION,1.06
5S1I,X-RAY DIFFRACTION,1.03
5S1K,X-RAY DIFFRACTION,1.06
5S1M,X-RAY DIFFRACTION,1.14
5S1O,X-RAY DIFFRACTION,1.09
5S1Q,X-RAY DIFFRACTION,1.11
5S1S,X-RAY DIFFRACTION,1.11
5S1U,X-RAY DIFFRACTION,1.01
5S1W,X-RAY DIFFRACTION,1.11
5S1Y,X-RAY DIFFRACTION,1.06
5S20,X-RAY DIFFRACTION,1.03
5S22,X-RAY DIFFRACTION,1.15
5S24,X-RAY DIFFRACTION,1.13
5S26,X-RAY DIFFRACTION,1.05
5S27,X-RAY DIFFRACTION,1.05
5S28,X-RAY DIFFRACTION,1.07
5S29,X-RAY DIFFRACTION,1.29
5S2A,X-RAY DIFFRACTION,1.08
5S2B,X-RAY DIFFRACTION,1.11
5S2C,X-RAY DIFFRACTION,1.07
5S2D,X-RAY DIFFRACTION,1.06
5S2E,X-RAY DIFFRACTION,1.11
5S2F,X-RAY DIFFRACTION,1.08
5S2G,X-RAY DIFFRACTION,1.19
5S2H,X-RAY DIFFRACTION,1.03
5S2I,X-RAY DIFFRACTION,1.05
5S2J,X-RAY DIFFRACTION,1.05
5S2K,X-RAY DIFFRACTION,1.08
5S2L,X-RAY DIFFRACTION,1.07
5S2M,X-RAY DIFFRACTION,1.05
5S2N,X-RAY DIFFRACTION,1.07
5S2O,X-RAY DIFFRACTION,1.06
5S2P,X-RAY DIFFRACTION,1.03
5S2Q,X-RAY DIFFRACTION,1.28
5S2R,X-RAY DIFFRACTION,1.11
5S2S,X-RAY DIFFRACTION,1.08
5S2T,X-RAY DIFFRACTION,1.09
5S2U,X-RAY DIFFRACTION,1.03
5S2V,X-RAY DIFFRACTION,1.08
5S2W,X-RAY DIFFRACTION,1.06
5S2X,X-RAY DIFFRACTION,1.06
5S2Y,X-RAY DIFFRACTION,1.05
5S2Z,X-RAY DIFFRACTION,1.07
5S30,X-RAY DIFFRACTION,1.15
5S31,X-RAY DIFFRACTION,1.15
5S32,X-RAY DIFFRACTION,1.17
5S33,X-RAY DIFFRACTION,1.06
5S34,X-RAY DIFFRACTION,1.02
5S35,X-RAY DIFFRACTION,1.1
5S36,X-RAY DIFFRACTION,1.06
5S37,X-RAY DIFFRACTION,1.22
5S38,X-RAY DIFFRACTION,1.07
5S39,X-RAY DIFFRACTION,1.07
5S3A,X-RAY DIFFRACTION,1.14
5S3B,X-RAY DIFFRACTION,1.04
5S3C,X-RAY DIFFRACTION,1.15
5S3D,X-RAY DIFFRACTION,1.12
5S3E,X-RAY DIFFRACTION,1.05
5S3F,X-RAY DIFFRACTION,1.16
5S3G,X-RAY DIFFRACTION,1.1
5S3H,X-RAY DIFFRACTION,1.13
5S3I,X-RAY DIFFRACTION,1.17
5S3J,X-RAY DIFFRACTION,1.01
5S3K,X-RAY DIFFRACTION,1.17
5S3L,X-RAY DIFFRACTION,1.08
5S3M,X-RAY DIFFRACTION,1.26
5S3N,X-RAY DIFFRACTION,1.09
5S3O,X-RAY DIFFRACTION,1.19
5S3P,X-RAY DIFFRACTION,1.1
5S3Q,X-RAY DIFFRACTION,1.09
5S3R,X-RAY DIFFRACTION,1.02
5S3S,X-RAY DIFFRACTION,1.04
5S3T,X-RAY DIFFRACTION,1.05
5S3U,X-RAY DIFFRACTION,1.05
5S3V,X-RAY DIFFRACTION,1.08
5S3W,X-RAY DIFFRACTION,0.98
5S3X,X-RAY DIFFRACTION,1.13
5S3Y,X-RAY DIFFRACTION,1.04
5S3Z,X-RAY DIFFRACTION,1.31
5S40,X-RAY DIFFRACTION,1.18
5S41,X-RAY DIFFRACTION,1.18
5S42,X-RAY DIFFRACTION,1.08
5S43,X-RAY DIFFRACTION,1.07
5S44,X-RAY DIFFRACTION,1.02
5S45,X-RAY DIFFRACTION,1.16
5S46,X-RAY DIFFRACTION,1.13
5S47,X-RAY DIFFRACTION,1.09
5S48,X-RAY DIFFRACTION,1.04
5S49,X-RAY DIFFRACTION,1.03
5S4A,X-RAY DIFFRACTION,1.04
5S4B,X-RAY DIFFRACTION,1.11
5S4C,X-RAY DIFFRACTION,1.01
5S4D,X-RAY DIFFRACTION,1.22
5S4E,X-RAY DIFFRACTION,1.07
5S4F,X-RAY DIFFRACTION,1.1
5S4G,X-RAY DIFFRACTION,1.08
5S4H,X-RAY DIFFRACTION,1.17
5S4I,X-RAY DIFFRACTION,1.13
5S4J,X-RAY DIFFRACTION,1.06
5S4K,X-RAY DIFFRACTION,1.08
5S6X,X-RAY DIFFRACTION,2.32
5S6Y,X-RAY DIFFRACTION,2.32
5S6Z,X-RAY DIFFRACTION,2.28
5S70,X-RAY DIFFRACTION,2.33
5S71,X-RAY DIFFRACTION,1.94
5S72,X-RAY DIFFRACTION,2.51
5S73,X-RAY DIFFRACTION,1.06
5S74,X-RAY DIFFRACTION,0.95
5SA4,X-RAY DIFFRACTION,2.05
5SA5,X-RAY DIFFRACTION,2.09
5SA6,X-RAY DIFFRACTION,2.52
5SA7,X-RAY DIFFRACTION,2.22
5SA8,X-RAY DIFFRACTION,2.3
5SA9,X-RAY DIFFRACTION,1.92
5SAA,X-RAY DIFFRACTION,2.24
5SAB,X-RAY DIFFRACTION,2.49
5SAC,X-RAY DIFFRACTION,2.03
5SAD,X-RAY DIFFRACTION,1.96
5SAE,X-RAY DIFFRACTION,2.12
5SAF,X-RAY DIFFRACTION,2.11
5SAG,X-RAY DIFFRACTION,1.88
5SAH,X-RAY DIFFRACTION,2.16
5SAI,X-RAY DIFFRACTION,2.02
5SVZ,X-RAY DIFFRACTION,2.0
5SWQ,X-RAY DIFFRACTION,2.0
5SWS,X-RAY DIFFRACTION,2.86
5SWZ,X-RAY DIFFRACTION,2.65
5T08,X-RAY DIFFRACTION,2.1895
5T0B,X-RAY DIFFRACTION,2.0
5T0D,X-RAY DIFFRACTION,2.86
5T0E,X-RAY DIFFRACTION,2.0888
5T1D,X-RAY DIFFRACTION,2.901
5T1V,X-RAY DIFFRACTION,3.1
5T2P,X-RAY DIFFRACTION,1.69
5T2T,X-RAY DIFFRACTION,1.967
5T2Z,X-RAY DIFFRACTION,1.5
5T33,X-RAY DIFFRACTION,3.2
5T3S,X-RAY DIFFRACTION,4.5
5T3T,X-RAY DIFFRACTION,2.2
5T3W,X-RAY DIFFRACTION,3.25
5T3X,X-RAY DIFFRACTION,3.9
5T3Z,X-RAY DIFFRACTION,3.5
5T6D,X-RAY DIFFRACTION,2.1
5T6F,X-RAY DIFFRACTION,1.9
5T6G,X-RAY DIFFRACTION,2.45
5T6N,X-RAY DIFFRACTION,2.54
5T6S,X-RAY DIFFRACTION,2.36
5T7G,X-RAY DIFFRACTION,1.96
5T7X,X-RAY DIFFRACTION,2.35
5T84,X-RAY DIFFRACTION,1.65
5T8H,NEUTRON DIFFRACTION,1.85
5TC1,ELECTRON MICROSCOPY,N/A
5TC2,X-RAY DIFFRACTION,1.84
5TDG,X-RAY DIFFRACTION,2.65
5TDL,X-RAY DIFFRACTION,3.5
5TE4,X-RAY DIFFRACTION,2.75
5TE6,X-RAY DIFFRACTION,2.4
5TE7,X-RAY DIFFRACTION,2.15
5TEO,X-RAY DIFFRACTION,2.046
5TER,X-RAY DIFFRACTION,2.7
5TEZ,X-RAY DIFFRACTION,1.52
5TFN,X-RAY DIFFRACTION,3.0
5TFO,X-RAY DIFFRACTION,2.51
5TFR,X-RAY DIFFRACTION,3.05
5TG8,X-RAY DIFFRACTION,3.1
5TG9,X-RAY DIFFRACTION,2.75
5TGO,X-RAY DIFFRACTION,2.35
5TGU,X-RAY DIFFRACTION,2.35
5TGV,X-RAY DIFFRACTION,3.0
5TH0,X-RAY DIFFRACTION,2.25
5TH1,X-RAY DIFFRACTION,2.19
5THB,X-RAY DIFFRACTION,2.41
5THC,X-RAY DIFFRACTION,2.8
5THF,X-RAY DIFFRACTION,2.6
5THR,ELECTRON MICROSCOPY,N/A
5TIL,X-RAY DIFFRACTION,2.83
5TIP,X-RAY DIFFRACTION,2.0
5TIQ,X-RAY DIFFRACTION,2.54
5TJE,X-RAY DIFFRACTION,3.2
5TJT,ELECTRON MICROSCOPY,N/A
5TJW,X-RAY DIFFRACTION,3.22
5TKJ,X-RAY DIFFRACTION,2.12
5TKK,X-RAY DIFFRACTION,1.55
5TMH,X-RAY DIFFRACTION,3.278
5TOH,X-RAY DIFFRACTION,2.01
5TOI,X-RAY DIFFRACTION,2.19
5TOJ,X-RAY DIFFRACTION,3.3
5TOK,X-RAY DIFFRACTION,3.8
5TPN,X-RAY DIFFRACTION,3.1
5TRH,X-RAY DIFFRACTION,2.7
5TRI,X-RAY DIFFRACTION,2.3
5TRJ,X-RAY DIFFRACTION,2.56
5TRK,X-RAY DIFFRACTION,2.06
5TSV,X-RAY DIFFRACTION,2.5
5TSX,X-RAY DIFFRACTION,1.9
5TUQ,X-RAY DIFFRACTION,2.7
5TW3,X-RAY DIFFRACTION,2.85
5TWN,X-RAY DIFFRACTION,3.03
5TXL,X-RAY DIFFRACTION,2.5
5TXM,X-RAY DIFFRACTION,2.7
5TXN,X-RAY DIFFRACTION,2.55
5TXO,X-RAY DIFFRACTION,2.546
5TXP,X-RAY DIFFRACTION,2.7
5TYR,X-RAY DIFFRACTION,1.7
5TYS,X-RAY DIFFRACTION,2.0
5U04,X-RAY DIFFRACTION,1.9
5U0B,X-RAY DIFFRACTION,3.0
5U0C,X-RAY DIFFRACTION,3.0
5U1C,ELECTRON MICROSCOPY,N/A
5U1D,ELECTRON MICROSCOPY,N/A
5U1F,ELECTRON MICROSCOPY,N/A
5U3J,X-RAY DIFFRACTION,2.7
5U3K,X-RAY DIFFRACTION,2.65
5U3L,X-RAY DIFFRACTION,2.17
5U3M,X-RAY DIFFRACTION,2.41
5U3N,X-RAY DIFFRACTION,2.0
5U3O,X-RAY DIFFRACTION,1.76
5U4W,ELECTRON MICROSCOPY,N/A
5U68,X-RAY DIFFRACTION,3.1
5U6E,X-RAY DIFFRACTION,2.09
5U7M,X-RAY DIFFRACTION,3.0
5U7O,X-RAY DIFFRACTION,3.02
5U91,X-RAY DIFFRACTION,3.1
5UA4,X-RAY DIFFRACTION,2.6
5UDC,X-RAY DIFFRACTION,3.45
5UDD,X-RAY DIFFRACTION,4.3
5UDE,X-RAY DIFFRACTION,3.0
5UEM,X-RAY DIFFRACTION,2.64
5UFZ,X-RAY DIFFRACTION,1.649
5UG0,X-RAY DIFFRACTION,3.4
5UGY,X-RAY DIFFRACTION,2.8
5UHY,ELECTRON MICROSCOPY,N/A
5UJZ,ELECTRON MICROSCOPY,N/A
5UK0,ELECTRON MICROSCOPY,N/A
5UK1,ELECTRON MICROSCOPY,N/A
5UK2,ELECTRON MICROSCOPY,N/A
5UK4,X-RAY DIFFRACTION,3.2
5UKB,X-RAY DIFFRACTION,5.47
5UKR,X-RAY DIFFRACTION,2.7
5ULT,X-RAY DIFFRACTION,1.53
5UM8,X-RAY DIFFRACTION,3.935
5UMN,X-RAY DIFFRACTION,1.97
5UOP,X-RAY DIFFRACTION,2.846
5UOQ,X-RAY DIFFRACTION,2.608
5UOV,X-RAY DIFFRACTION,1.33
5UP4,ELECTRON MICROSCOPY,N/A
5UPJ,X-RAY DIFFRACTION,2.3
5UPW,ELECTRON MICROSCOPY,N/A
5UPZ,X-RAY DIFFRACTION,1.27
5UQY,X-RAY DIFFRACTION,3.6
5UR3,X-RAY DIFFRACTION,1.76
5USH,X-RAY DIFFRACTION,2.23
5USL,X-RAY DIFFRACTION,2.9
5UTE,X-RAY DIFFRACTION,2.05
5UTF,X-RAY DIFFRACTION,3.5
5UTN,X-RAY DIFFRACTION,1.6
5UTY,X-RAY DIFFRACTION,3.4
5UU5,ELECTRON MICROSCOPY,N/A
5UV3,X-RAY DIFFRACTION,1.95
5UV5,X-RAY DIFFRACTION,3.0
5UVP,X-RAY DIFFRACTION,1.94
5UZ9,ELECTRON MICROSCOPY,N/A
5V2A,X-RAY DIFFRACTION,4.65
5V2S,X-RAY DIFFRACTION,3.6
5V5D,X-RAY DIFFRACTION,2.1
5V5E,X-RAY DIFFRACTION,2.3
5V5I,X-RAY DIFFRACTION,2.2
5V5L,X-RAY DIFFRACTION,2.0
5V5M,X-RAY DIFFRACTION,2.87
5V5O,X-RAY DIFFRACTION,2.25
5V5P,X-RAY DIFFRACTION,2.15
5V69,X-RAY DIFFRACTION,2.55
5V6A,X-RAY DIFFRACTION,2.7
5V6G,X-RAY DIFFRACTION,2.0
5V6L,X-RAY DIFFRACTION,2.549
5V6M,X-RAY DIFFRACTION,1.9
5V7B,X-RAY DIFFRACTION,2.5
5V7J,X-RAY DIFFRACTION,2.907
5V7S,X-RAY DIFFRACTION,2.5
5V8L,ELECTRON MICROSCOPY,N/A
5V8M,ELECTRON MICROSCOPY,N/A
5VAG,X-RAY DIFFRACTION,1.9
5VAO,X-RAY DIFFRACTION,2.55
5VAP,X-RAY DIFFRACTION,1.85
5VBA,X-RAY DIFFRACTION,2.27
5VCK,X-RAY DIFFRACTION,1.701
5VEW,X-RAY DIFFRACTION,2.7
5VEX,X-RAY DIFFRACTION,3.0
5VF3,ELECTRON MICROSCOPY,N/A
5VGC,X-RAY DIFFRACTION,2.55
5VGD,X-RAY DIFFRACTION,2.32
5VGJ,X-RAY DIFFRACTION,3.45
5VGT,X-RAY DIFFRACTION,1.776
5VI7,X-RAY DIFFRACTION,2.005
5VIC,X-RAY DIFFRACTION,2.7
5VIG,X-RAY DIFFRACTION,2.9
5VIY,ELECTRON MICROSCOPY,N/A
5VJ2,X-RAY DIFFRACTION,2.22
5VJ6,ELECTRON MICROSCOPY,N/A
5VJK,X-RAY DIFFRACTION,2.593
5VJL,X-RAY DIFFRACTION,2.6
5VJM,X-RAY DIFFRACTION,2.9
5VK2,X-RAY DIFFRACTION,3.2
5VKD,X-RAY DIFFRACTION,1.749
5VLI,X-RAY DIFFRACTION,1.799
5VLY,ELECTRON MICROSCOPY,N/A
5VM7,ELECTRON MICROSCOPY,N/A
5VMC,X-RAY DIFFRACTION,2.15
5VMF,X-RAY DIFFRACTION,2.35
5VMG,X-RAY DIFFRACTION,2.45
5VMJ,X-RAY DIFFRACTION,2.95
5VN3,ELECTRON MICROSCOPY,N/A
5VN8,ELECTRON MICROSCOPY,N/A
5VQQ,X-RAY DIFFRACTION,2.55
5VQR,X-RAY DIFFRACTION,2.55
5VQS,X-RAY DIFFRACTION,2.5
5VQT,X-RAY DIFFRACTION,2.55
5VQU,X-RAY DIFFRACTION,2.6
5VQV,X-RAY DIFFRACTION,2.58
5VQW,X-RAY DIFFRACTION,2.5
5VQX,X-RAY DIFFRACTION,2.4
5VQY,X-RAY DIFFRACTION,2.35
5VQZ,X-RAY DIFFRACTION,2.23
5VTQ,X-RAY DIFFRACTION,2.95
5VTR,X-RAY DIFFRACTION,2.5
5VTU,X-RAY DIFFRACTION,2.45
5VTV,X-RAY DIFFRACTION,2.25
5VTW,X-RAY DIFFRACTION,2.35
5VTX,X-RAY DIFFRACTION,2.65
5VTY,X-RAY DIFFRACTION,2.35
5VTZ,X-RAY DIFFRACTION,2.15
5VU2,ELECTRON MICROSCOPY,N/A
5VU4,X-RAY DIFFRACTION,2.25
5VXR,X-RAY DIFFRACTION,1.36
5VZ6,X-RAY DIFFRACTION,2.6
5W08,X-RAY DIFFRACTION,2.6
5W0D,X-RAY DIFFRACTION,1.899
5W0K,X-RAY DIFFRACTION,3.1
5W0P,X-RAY DIFFRACTION,3.0
5W1K,X-RAY DIFFRACTION,3.99
5W1M,X-RAY DIFFRACTION,3.91
5W1O,X-RAY DIFFRACTION,2.797
5W1X,X-RAY DIFFRACTION,3.374
5W23,X-RAY DIFFRACTION,3.4
5W2B,X-RAY DIFFRACTION,2.25
5W2E,X-RAY DIFFRACTION,2.8
5W41,X-RAY DIFFRACTION,2.2
5W42,X-RAY DIFFRACTION,3.569
5W4L,X-RAY DIFFRACTION,2.92
5W4O,X-RAY DIFFRACTION,2.09
5W4P,X-RAY DIFFRACTION,2.19
5W4Q,X-RAY DIFFRACTION,2.28
5W5F,ELECTRON MICROSCOPY,N/A
5W5S,X-RAY DIFFRACTION,2.28
5W5U,X-RAY DIFFRACTION,2.46
5W5W,X-RAY DIFFRACTION,3.0
5W6D,X-RAY DIFFRACTION,3.2
5W6F,X-RAY DIFFRACTION,2.18
5W6G,X-RAY DIFFRACTION,2.79
5W6H,X-RAY DIFFRACTION,2.289
5W6I,X-RAY DIFFRACTION,3.1
5W6R,X-RAY DIFFRACTION,2.73
5W6T,X-RAY DIFFRACTION,2.59
5W6U,X-RAY DIFFRACTION,2.87
5W8T,X-RAY DIFFRACTION,2.758
5W8U,X-RAY DIFFRACTION,2.41
5W9H,ELECTRON MICROSCOPY,N/A
5W9I,ELECTRON MICROSCOPY,N/A
5W9J,ELECTRON MICROSCOPY,N/A
5W9K,ELECTRON MICROSCOPY,N/A
5W9L,ELECTRON MICROSCOPY,N/A
5W9M,ELECTRON MICROSCOPY,N/A
5W9N,ELECTRON MICROSCOPY,N/A
5W9O,ELECTRON MICROSCOPY,N/A
5W9P,ELECTRON MICROSCOPY,N/A
5WB0,X-RAY DIFFRACTION,2.6
5WB9,X-RAY DIFFRACTION,2.38
5WDF,X-RAY DIFFRACTION,3.1
5WDU,X-RAY DIFFRACTION,7.0
5WEJ,X-RAY DIFFRACTION,1.95
5WES,X-RAY DIFFRACTION,2.69
5WET,X-RAY DIFFRACTION,2.64
5WEU,X-RAY DIFFRACTION,1.58
5WFI,X-RAY DIFFRACTION,1.85
5WJB,X-RAY DIFFRACTION,2.9
5WJL,X-RAY DIFFRACTION,3.15
5WJN,X-RAY DIFFRACTION,2.85
5WKF,X-RAY DIFFRACTION,2.95
5WKH,X-RAY DIFFRACTION,3.2
5WKN,X-RAY DIFFRACTION,2.65
5WKO,X-RAY DIFFRACTION,3.5
5WLO,X-RAY DIFFRACTION,1.27
5WME,X-RAY DIFFRACTION,2.3
5WMF,X-RAY DIFFRACTION,1.9
5WMN,X-RAY DIFFRACTION,1.82
5WMO,X-RAY DIFFRACTION,1.62
5WMQ,X-RAY DIFFRACTION,1.4
5WN9,X-RAY DIFFRACTION,1.55
5WNA,X-RAY DIFFRACTION,2.4
5WNB,X-RAY DIFFRACTION,2.3
5WOP,X-RAY DIFFRACTION,1.52
5WOS,X-RAY DIFFRACTION,2.45
5WRE,X-RAY DIFFRACTION,1.946
5WSN,ELECTRON MICROSCOPY,N/A
5WTE,ELECTRON MICROSCOPY,N/A
5WTF,ELECTRON MICROSCOPY,N/A
5WTH,ELECTRON MICROSCOPY,N/A
5WTW,X-RAY DIFFRACTION,2.62
5WUM,X-RAY DIFFRACTION,2.0
5WUN,X-RAY DIFFRACTION,2.2
5WWI,X-RAY DIFFRACTION,3.194
5WWJ,X-RAY DIFFRACTION,2.29
5WWP,X-RAY DIFFRACTION,3.0
5WWU,X-RAY DIFFRACTION,2.794
5WX1,X-RAY DIFFRACTION,2.35
5WXC,X-RAY DIFFRACTION,2.295
5WXD,X-RAY DIFFRACTION,3.295
5WZ1,X-RAY DIFFRACTION,2.5
5WZ2,X-RAY DIFFRACTION,2.6
5WZ3,X-RAY DIFFRACTION,1.8
5X08,X-RAY DIFFRACTION,1.49
5X54,X-RAY DIFFRACTION,2.3
5X59,ELECTRON MICROSCOPY,N/A
5X5C,ELECTRON MICROSCOPY,N/A
5X5F,ELECTRON MICROSCOPY,N/A
5X5W,X-RAY DIFFRACTION,2.7
5X8N,X-RAY DIFFRACTION,2.15
5X8Y,X-RAY DIFFRACTION,2.8
5XEA,X-RAY DIFFRACTION,2.09
5XEB,X-RAY DIFFRACTION,2.49
5XEZ,X-RAY DIFFRACTION,3.0
5XF1,X-RAY DIFFRACTION,3.19
5XHV,X-RAY DIFFRACTION,3.35
5XJ0,X-RAY DIFFRACTION,4.0
5XKI,X-RAY DIFFRACTION,2.46
5XKU,X-RAY DIFFRACTION,1.78
5XL1,X-RAY DIFFRACTION,2.3
5XL2,X-RAY DIFFRACTION,2.3
5XL3,X-RAY DIFFRACTION,2.2
5XL4,X-RAY DIFFRACTION,2.1
5XL5,X-RAY DIFFRACTION,2.2
5XL6,X-RAY DIFFRACTION,2.406
5XL7,X-RAY DIFFRACTION,2.1
5XL8,X-RAY DIFFRACTION,2.0
5XL9,X-RAY DIFFRACTION,2.39
5XLA,X-RAY DIFFRACTION,2.1
5XLB,X-RAY DIFFRACTION,2.5
5XLC,X-RAY DIFFRACTION,2.4
5XLD,X-RAY DIFFRACTION,2.3
5XMF,X-RAY DIFFRACTION,2.1
5XMM,X-RAY DIFFRACTION,2.9
5XN0,X-RAY DIFFRACTION,2.596
5XN1,X-RAY DIFFRACTION,2.446
5XN2,X-RAY DIFFRACTION,2.38
5XOS,X-RAY DIFFRACTION,1.697
5XOT,X-RAY DIFFRACTION,2.787
5XOV,X-RAY DIFFRACTION,2.68
5XRS,X-RAY DIFFRACTION,2.9
5XRT,X-RAY DIFFRACTION,3.15
5XS4,ELECTRON MICROSCOPY,N/A
5XS5,ELECTRON MICROSCOPY,N/A
5XS7,ELECTRON MICROSCOPY,N/A
5XSQ,X-RAY DIFFRACTION,2.6
5XTN,X-RAY DIFFRACTION,2.54
5XTO,X-RAY DIFFRACTION,2.555
5XTP,X-RAY DIFFRACTION,2.399
5XTQ,X-RAY DIFFRACTION,2.04
5XTR,X-RAY DIFFRACTION,2.25
5Y11,X-RAY DIFFRACTION,2.1
5Y2E,X-RAY DIFFRACTION,2.7
5Y2L,X-RAY DIFFRACTION,2.9
5Y2M,X-RAY DIFFRACTION,3.8
5Y3D,X-RAY DIFFRACTION,3.14
5Y4L,X-RAY DIFFRACTION,2.19
5Y4Z,X-RAY DIFFRACTION,1.3
5Y5O,X-RAY DIFFRACTION,2.403
5Y5P,X-RAY DIFFRACTION,2.026
5Y5Q,X-RAY DIFFRACTION,1.56
5Y6J,X-RAY DIFFRACTION,2.8
5Y6Z,X-RAY DIFFRACTION,2.5
5Y91,X-RAY DIFFRACTION,1.9
5YAX,X-RAY DIFFRACTION,2.5
5YGH,X-RAY DIFFRACTION,1.88
5YHB,X-RAY DIFFRACTION,2.08
5YHQ,ELECTRON MICROSCOPY,N/A
5YKC,X-RAY DIFFRACTION,2.823
5YLX,X-RAY DIFFRACTION,2.2
5YMV,X-RAY DIFFRACTION,2.197
5YMW,X-RAY DIFFRACTION,1.997
5YN5,X-RAY DIFFRACTION,1.96
5YN6,X-RAY DIFFRACTION,1.95
5YN8,X-RAY DIFFRACTION,1.97
5YNB,X-RAY DIFFRACTION,1.98
5YNF,X-RAY DIFFRACTION,1.79
5YNI,X-RAY DIFFRACTION,2.07
5YNJ,X-RAY DIFFRACTION,2.04
5YNM,X-RAY DIFFRACTION,1.68
5YNN,X-RAY DIFFRACTION,1.86
5YNO,X-RAY DIFFRACTION,1.96
5YNP,X-RAY DIFFRACTION,2.27
5YNQ,X-RAY DIFFRACTION,1.96
5YOD,X-RAY DIFFRACTION,1.9
5YOF,X-RAY DIFFRACTION,1.51
5YOJ,X-RAY DIFFRACTION,1.5
5YOK,X-RAY DIFFRACTION,0.85
5YOW,X-RAY DIFFRACTION,2.1
5YQZ,X-RAY DIFFRACTION,3.0
5YRS,X-RAY DIFFRACTION,1.76
5YS2,X-RAY DIFFRACTION,2.698
5YS6,X-RAY DIFFRACTION,3.1
5YSX,X-RAY DIFFRACTION,1.2
5YVD,X-RAY DIFFRACTION,2.7
5YVJ,X-RAY DIFFRACTION,2.508
5YVU,X-RAY DIFFRACTION,2.491
5YVV,X-RAY DIFFRACTION,3.1
5YVY,X-RAY DIFFRACTION,3.2
5YW1,X-RAY DIFFRACTION,2.6
5YWO,ELECTRON MICROSCOPY,N/A
5YWP,ELECTRON MICROSCOPY,N/A
5YXA,X-RAY DIFFRACTION,2.1
5YXN,X-RAY DIFFRACTION,2.03
5YXU,X-RAY DIFFRACTION,2.7
5YXW,X-RAY DIFFRACTION,2.776
5YY5,X-RAY DIFFRACTION,2.8
5YZC,X-RAY DIFFRACTION,2.334
5YZD,X-RAY DIFFRACTION,2.636
5Z0V,X-RAY DIFFRACTION,2.9
5Z3Q,X-RAY DIFFRACTION,2.545
5Z7D,X-RAY DIFFRACTION,4.5
5ZB3,X-RAY DIFFRACTION,3.5
5ZKQ,X-RAY DIFFRACTION,2.9
5ZKX,X-RAY DIFFRACTION,2.3
5ZL2,X-RAY DIFFRACTION,2.7
5ZMQ,X-RAY DIFFRACTION,1.987
5ZMS,X-RAY DIFFRACTION,1.8
5ZOB,X-RAY DIFFRACTION,1.7
